seed,epoch,stable_row_id,id,source_row_id,dev_position,transition_role,intervention_type,path_class,direction,variant,recipient_mode,donor_mode,recipient_refute_logit,recipient_not_entitled_logit,recipient_support_logit,recipient_margin,recipient_prediction,donor_refute_logit,donor_not_entitled_logit,donor_support_logit,donor_margin,donor_prediction,counterfactual_refute_logit,counterfactual_not_entitled_logit,counterfactual_support_logit,counterfactual_margin,counterfactual_prediction,counterfactual_minus_recipient_refute,counterfactual_minus_recipient_not_entitled,counterfactual_minus_recipient_support,counterfactual_minus_recipient_margin,donor_minus_recipient_margin,counterfactual_toward_donor_margin,signed_margin_closure_fraction,recipient_prediction_changed,donor_prediction_reproduced,recipient_prediction_preserved
184,1,generated_fact_083__paraphrase,generated_fact_083__paraphrase,generated_fact_083__paraphrase,157,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PRIMITIVES,frame_local_only,joint,0.057184664151885,0.9519009506246238,0.0472068212839943,-0.9046941293406294,NOT_ENTITLED,0.3870204150420296,0.7711272938713782,0.2286299112992089,-0.5424973825721693,NOT_ENTITLED,0.2650516080513275,0.7711272939877936,0.2188041860153493,-0.5523231079724442,NOT_ENTITLED,0.2078669438994425,-0.1807736566368302,0.17159736473135498,0.3523710213681852,0.36219674676846014,true,0.9728718562826955,false,true,true
184,1,generated_fact_083__paraphrase,generated_fact_083__paraphrase,generated_fact_083__paraphrase,157,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,POLARITY_ONLY,frame_local_only,joint,0.057184664151885,0.9519009506246238,0.0472068212839943,-0.9046941293406294,NOT_ENTITLED,0.3870204150420296,0.7711272938713782,0.2286299112992089,-0.5424973825721693,NOT_ENTITLED,0.08349933289148653,0.9519009506246238,0.049326713347797174,-0.9025742372768266,NOT_ENTITLED,0.026314668739601532,0.0,0.002119892063802871,0.0021198920638028085,0.36219674676846014,true,0.005852874391381495,false,true,true
184,1,generated_fact_083__paraphrase,generated_fact_083__paraphrase,generated_fact_083__paraphrase,157,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PLUS_POLARITY,frame_local_only,joint,0.057184664151885,0.9519009506246238,0.0472068212839943,-0.9046941293406294,NOT_ENTITLED,0.3870204150420296,0.7711272938713782,0.2286299112992089,-0.5424973825721693,NOT_ENTITLED,0.3870204150420296,0.7711272939877936,0.2286299112992089,-0.5424973826885846,NOT_ENTITLED,0.3298357508901446,-0.1807736566368302,0.1814230900152146,0.3621967466520448,0.36219674676846014,true,0.9999999996785854,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,FRAME_ONLY,joint,frame_local_only,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.10217931482867026,0.9475079267000102,0.057094364370677206,-0.890413562329333,NOT_ENTITLED,-0.35485119070448645,0.1879642610099499,-0.19827891010447352,-0.3862431711144234,-0.3911675113553744,true,0.9874111727124565,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,PREDICATE_ONLY,joint,frame_local_only,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.46680009688769714,0.7543687245670512,0.2608321935282294,-0.4935365310388218,NOT_ENTITLED,0.009769591354540419,-0.005174941123009091,0.005458919053078659,0.010633860176087806,-0.3911675113553744,false,-0.027184926834138274,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,SUFFICIENCY_ONLY,joint,frame_local_only,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.4408532607467662,0.7681127333474469,0.24633397420291345,-0.5217787591445334,NOT_ENTITLED,-0.016177244786390543,0.008569067657386631,-0.009039300272237288,-0.017608367929623836,-0.3911675113553744,true,0.0450149038927384,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PRIMITIVES,joint,frame_local_only,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.10066942847997422,0.9483077117343459,0.056250690663378324,-0.8920570210709676,NOT_ENTITLED,-0.3563610770531825,0.18876404604428565,-0.19912258381177242,-0.38788662985605804,-0.3911675113553744,true,0.991612592037748,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,POLARITY_ONLY,joint,frame_local_only,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.32847924491452735,0.7595436656900603,0.24047835652774352,-0.5190653091623167,NOT_ENTITLED,-0.12855126061862937,0.0,-0.014894917947407216,-0.01489491794740716,-0.3911675113553744,true,0.038078105964876964,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PLUS_POLARITY,joint,frame_local_only,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.07235363384442603,0.9483077117343459,0.05296980928047726,-0.8953379024538687,NOT_ENTITLED,-0.38467687168873066,0.18876404604428565,-0.20240346519467348,-0.3911675112389591,-0.3911675113553744,true,0.9999999997023901,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,FRAME_ONLY,frame_local_only,joint,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.3236253630054733,0.7631209667423177,0.23692484877241243,-0.5261961179699053,NOT_ENTITLED,0.25127172916104723,-0.18518674510844357,0.18395503949193517,0.3691417846003787,0.3911675113553744,true,0.9436923412205739,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,PREDICATE_ONLY,frame_local_only,joint,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.07083935516199007,0.9494237321102775,0.05186121184391181,-0.8975625202663657,NOT_ENTITLED,-0.0015142786824359628,0.0011160202595162927,-0.0011085974365654463,-0.002224617696081732,0.3911675113553744,false,-0.005687122860417398,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,SUFFICIENCY_ONLY,frame_local_only,joint,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.07500867249357532,0.9463509538532949,0.05491355257856965,-0.8914374012747253,NOT_ENTITLED,0.0026550386491492883,-0.0019567579974663074,0.0019437432980923888,0.003900501295558745,0.3911675113553744,true,0.009971434698254253,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PRIMITIVES,frame_local_only,joint,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.32847924491452735,0.7595436658064756,0.24047835652774352,-0.5190653092787321,NOT_ENTITLED,0.25612561107010134,-0.18876404604428565,0.18750854724726626,0.37627259329155194,0.3911675113553744,true,0.9619218937375131,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,POLARITY_ONLY,frame_local_only,joint,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.10066942847997422,0.9483077118507612,0.056250690663378324,-0.892057021187383,NOT_ENTITLED,0.02831579463554819,0.0,0.0032808813829010644,0.0032808813829010575,0.3911675113553744,true,0.008387407664642136,false,true,true
184,1,generated_fact_115__paraphrase,generated_fact_115__paraphrase,generated_fact_115__paraphrase,241,harm,paraphrase,POLARITY_OVERRIDE_DESPITE_FRAME_GAIN,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PLUS_POLARITY,frame_local_only,joint,0.07235363384442603,0.9483077118507612,0.05296980928047726,-0.895337902570284,NOT_ENTITLED,0.4570305055331567,0.7595436656900603,0.25537327447515074,-0.5041703912149096,NOT_ENTITLED,0.4570305055331567,0.7595436658064756,0.25537327447515074,-0.5041703913313249,NOT_ENTITLED,0.38467687168873066,-0.18876404604428565,0.20240346519467348,0.3911675112389591,0.3911675113553744,true,0.9999999997023901,false,true,true
184,1,generated_fact_118__paraphrase,generated_fact_118__paraphrase,generated_fact_118__paraphrase,253,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,FRAME_ONLY,joint,frame_local_only,0.41306516960781764,0.7785698380875171,0.2366362359886506,-0.5419336020988665,NOT_ENTITLED,0.0796947178337418,0.9440404969160109,0.058712224059520035,-0.8853282728564908,NOT_ENTITLED,0.11131865990212163,0.9415181842429506,0.06377208879545346,-0.8777460954474972,NOT_ENTITLED,-0.301746509705696,0.16294834615543352,-0.17286414719319715,-0.3358124933486306,-0.3433946707576243,true,0.9779199327925931,false,true,true
184,1,generated_fact_118__paraphrase,generated_fact_118__paraphrase,generated_fact_118__paraphrase,253,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,PREDICATE_ONLY,joint,frame_local_only,0.41306516960781764,0.7785698380875171,0.2366362359886506,-0.5419336020988665,NOT_ENTITLED,0.0796947178337418,0.9440404969160109,0.058712224059520035,-0.8853282728564908,NOT_ENTITLED,0.4135720096739737,0.7782961356654875,0.23692659386515053,-0.541369541800337,NOT_ENTITLED,0.0005068400661560335,-0.00027370242202962025,0.0002903578764999193,0.0005640602985295118,-0.3433946707576243,false,-0.0016426006183643958,false,true,true
