row_type,seed,intervention_type,intervention_group,target,score,direction_interpretation,n,gold_SUPPORT,gold_REFUTE,gold_NOT_ENTITLED,pred_SUPPORT,pred_REFUTE,pred_NOT_ENTITLED,classifier_entitled,classifier_error,false_entitled,false_support,false_refute,opportunity_rate,false_entitled_rate,not_entitled_recall,entitled_accuracy,mean_frame_prob,mean_predicate_coverage_prob,mean_sufficiency_prob,mean_entitlement_prob,mean_polarity_margin,mean_frame_fail_score,mean_predicate_fail_score,mean_sufficiency_fail_score,mean_entitlement_fail_score,mean_polarity_weak_score,frame_prob_state,predicate_coverage_prob_state,sufficiency_prob_state,entitlement_prob_state,positives,negatives,mean_score_positive,mean_score_negative,mean_pass_probability_positive,raw_auc,expected_direction_auc,inverted_auc,auc_defined
signal,3,entity_swap,match_perturbed,classifier_error,sufficiency_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.0006744325160980225,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,classifier_error,entitlement_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9999542932394633,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,classifier_error,polarity_weak_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,-3.1465954105059306,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_entitled,frame_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.991195186576806,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_entitled,predicate_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9969588553397141,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_entitled,sufficiency_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.0006744325160980225,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_entitled,entitlement_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9999542932394633,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_entitled,polarity_weak_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,-3.1465954105059306,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_support,frame_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.991195186576806,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_support,predicate_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9969588553397141,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_support,sufficiency_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.0006744325160980225,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_support,entitlement_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9999542932394633,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_support,polarity_weak_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,-3.1465954105059306,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_refute,frame_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.991195186576806,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_refute,predicate_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9969588553397141,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_refute,sufficiency_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.0006744325160980225,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_refute,entitlement_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9999542932394633,0.0,0.5,0.5,0.5,0
signal,3,entity_swap,match_perturbed,false_refute,polarity_weak_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,-3.1465954105059306,0.0,0.5,0.5,0.5,0
signal,3,event_swap,match_perturbed,classifier_error,frame_fail_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.2383856415748596,0.9944463459288024,0.7616143584251404,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,classifier_error,predicate_fail_score,confidently_inverted,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.16151453256607057,0.9981164298295466,0.8384854674339295,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,classifier_error,sufficiency_fail_score,expected_positive,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.006017637252807617,0.0006478483026677912,0.9939823627471924,1.0,1.0,0.0,1
signal,3,event_swap,match_perturbed,classifier_error,entitlement_fail_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.3545169115066528,0.9999895847513843,0.6454830884933471,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,classifier_error,polarity_weak_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,-5.194607925415039,-3.323070374402133,0.0,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_entitled,frame_fail_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.2383856415748596,0.9944463459288024,0.7616143584251404,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_entitled,predicate_fail_score,confidently_inverted,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.16151453256607057,0.9981164298295466,0.8384854674339295,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_entitled,sufficiency_fail_score,expected_positive,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.006017637252807617,0.0006478483026677912,0.9939823627471924,1.0,1.0,0.0,1
signal,3,event_swap,match_perturbed,false_entitled,entitlement_fail_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.3545169115066528,0.9999895847513843,0.6454830884933471,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_entitled,polarity_weak_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,-5.194607925415039,-3.323070374402133,0.0,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_support,frame_fail_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.2383856415748596,0.9944463459288024,0.7616143584251404,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_support,predicate_fail_score,confidently_inverted,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.16151453256607057,0.9981164298295466,0.8384854674339295,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_support,sufficiency_fail_score,expected_positive,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.006017637252807617,0.0006478483026677912,0.9939823627471924,1.0,1.0,0.0,1
signal,3,event_swap,match_perturbed,false_support,entitlement_fail_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,0.3545169115066528,0.9999895847513843,0.6454830884933471,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_support,polarity_weak_score,inverted_low_confidence,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,5,55,-5.194607925415039,-3.323070374402133,0.0,0.0,0.0,1.0,1
signal,3,event_swap,match_perturbed,false_refute,frame_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9314412872326405,0.0,0.5,0.5,0.5,0
signal,3,event_swap,match_perturbed,false_refute,predicate_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9283996050575903,0.0,0.5,0.5,0.5,0
signal,3,event_swap,match_perturbed,false_refute,sufficiency_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.0010953307151794433,0.0,0.5,0.5,0.5,0
signal,3,event_swap,match_perturbed,false_refute,entitlement_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9462001953143234,0.0,0.5,0.5,0.5,0
signal,3,event_swap,match_perturbed,false_refute,polarity_weak_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,-3.479031836986542,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,classifier_error,frame_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.005725906292597453,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,classifier_error,predicate_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.003579603632291158,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,classifier_error,sufficiency_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.99936616254757,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,classifier_error,entitlement_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9993716975218073,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,classifier_error,polarity_weak_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,4.574736015001933,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,false_entitled,frame_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.005725906292597453,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,false_entitled,predicate_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.003579603632291158,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,false_entitled,sufficiency_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.99936616254757,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,false_entitled,entitlement_fail_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,0.9993716975218073,0.0,0.5,0.5,0.5,0
signal,3,evidence_deletion,presence_removed,false_entitled,polarity_weak_score,uninformative,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,not_applicable,not_applicable,0,60,0.0,4.574736015001933,0.0,0.5,0.5,0.5,0
