row_id,pair_id,split,intervention_type,frame_compatible_label,grammar_status,intervention_contract_status,polarity_contamination_status,schema_status,canonical_status,time_swap_status,dataset_source_status,integrity_status,eligible_for_positive_margin,reason_codes,canonical_row_id,family_contract_id,rule_version,source_dataset_path,source_dataset_sha256,generator_source_path,generator_source_sha256,stage182a_report_sha256,stage184a_report_sha256,integrity_builder_sha256,created_at,audit_changed_axes,audit_preserved_axes,audit_expected_axes,audit_pair_failure_scope
generated_fact_161__polarity_flip,generated_fact_161,dev,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT|DEV_SPLIT_EXCLUDED,generated_fact_161__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_162__polarity_flip,generated_fact_162,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_162__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_163__polarity_flip,generated_fact_163,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_163__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_164__polarity_flip,generated_fact_164,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_164__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_165__polarity_flip,generated_fact_165,dev,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT|DEV_SPLIT_EXCLUDED,generated_fact_165__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_166__polarity_flip,generated_fact_166,dev,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT|DEV_SPLIT_EXCLUDED,generated_fact_166__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_167__polarity_flip,generated_fact_167,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_167__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_168__polarity_flip,generated_fact_168,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_168__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_169__polarity_flip,generated_fact_169,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_169__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_170__polarity_flip,generated_fact_170,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_170__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_171__polarity_flip,generated_fact_171,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_171__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_172__polarity_flip,generated_fact_172,dev,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT|DEV_SPLIT_EXCLUDED,generated_fact_172__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_173__polarity_flip,generated_fact_173,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_173__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_174__polarity_flip,generated_fact_174,dev,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT|DEV_SPLIT_EXCLUDED,generated_fact_174__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_175__polarity_flip,generated_fact_175,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_175__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_176__polarity_flip,generated_fact_176,dev,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT|DEV_SPLIT_EXCLUDED,generated_fact_176__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_177__polarity_flip,generated_fact_177,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_177__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_178__polarity_flip,generated_fact_178,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_178__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
generated_fact_179__polarity_flip,generated_fact_179,train,polarity_flip,1,PASS,PASS,PASS,PASS,UNRESOLVED,PASS,PASS,UNRESOLVED,false,CANONICAL_ROW_KNOWN_GENERATOR_DEFECT,generated_fact_179__none,stage185a_v1:polarity_flip,stage185a_v1,data/controlled_v5_v3_without_time_swap.jsonl,f5525866860c2c153c63296e28cac27321f4e140c56c37400844cb0baefbb640,/kaggle/working/ContraMamba/scripts/build_controlled_v5.py,c41e6a52401bd8c83970286b176950fc751509bee6d797d5da9aea4262c72802,8da1e6c7c4174f283a2c4a4de9f857e7cbb71dd84ddbd64af66b6f3d0e1880ed,f9eed1c6bd0045968ab2c9ed5df9995e10152f28c7619f235bd3c9e624dee5a1,11e6ba89b8131c76eac4504b4273867eaa99a131abe23d3238eb65ecda207bbc,2026-07-15T14:19:14.803809Z,polarity,location|name|object|predicate|role|time|title,polarity,pair
